"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"11-08-2025","Instagram","devilsreserve","1,939","2","2","5","5","13","578,516","707","27","0%","18","3","3","","3","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"11-08-2025","TikTok","'@devilsreserve","22","0","","0","0","0","25","25","3","12%","0","0","3","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-09-2025","Instagram","devilsreserve","1,936","-3","3","7","7","10","570,644","139","5","0%","2","0","3","","0","","","","","","","","","","","","0","7","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"11-09-2025","TikTok","'@devilsreserve","22","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-10-2025","Instagram","devilsreserve","1,935","-1","4","3","3","4","587,826","127","7","0%","4","0","0","","3","","","","","","","","","","","","1","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"11-10-2025","TikTok","'@devilsreserve","22","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-11-2025","Instagram","devilsreserve","1,935","0","8","2","2","16","500,549","97","18","0%","14","0","0","","2","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","7","1","","","","","0","6",""
"11-11-2025","TikTok","'@devilsreserve","22","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-12-2025","Instagram","devilsreserve","1,939","4","4","2","2","3","555,764","221","11","0%","3","0","3","","5","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","1","","","","","0","0",""
"11-12-2025","TikTok","'@devilsreserve","23","1","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-13-2025","Instagram","devilsreserve","1,939","0","7","1","1","4","547,675","88","4","0%","4","0","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","1","","","","","0","0",""
"11-13-2025","TikTok","'@devilsreserve","23","0","","1","1","0","112","112","3","2.68%","3","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-14-2025","Instagram","devilsreserve","1,943","4","5","0","0","6","519,247","526","18","0%","14","0","4","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","3",""
"11-14-2025","TikTok","'@devilsreserve","23","0","","0","0","0","44","44","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-15-2025","Instagram","devilsreserve","1,949","6","9","4","4","7","563,985","252","12","0%","10","0","2","","0","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"11-15-2025","TikTok","'@devilsreserve","23","0","","0","0","0","15","15","1","6.67%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-16-2025","Instagram","devilsreserve","1,953","4","5","0","0","3","522,689","158","5","0%","5","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"11-16-2025","TikTok","'@devilsreserve","23","0","","0","0","0","33","33","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-17-2025","Instagram","devilsreserve","1,955","2","2","8","3","5","560,296","3,499","14","0%","6","4","2","","2","","","","","","","","","","","","0","2","1","4","0","","","","","","","","","","","","","","","","","","","","","3","0","0","0","","","","","1","0",""
"11-17-2025","TikTok","'@devilsreserve","23","0","","1","1","1","101","101","1","0.99%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","1"
"11-18-2025","Instagram","devilsreserve","1,958","3","5","0","0","1","620,491","44,651","48","0.01%","29","3","1","","15","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"11-18-2025","TikTok","'@devilsreserve","23","0","","0","0","0","27","27","3","11.11%","3","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-19-2025","Instagram","devilsreserve","1,961","3","3","0","0","2","748,504","13,488","15","0%","10","0","0","","5","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"11-19-2025","TikTok","'@devilsreserve","23","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-20-2025","Instagram","devilsreserve","1,961","0","3","1","1","4","756,035","357","18","0%","17","0","1","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","2",""
"11-20-2025","TikTok","'@devilsreserve","23","0","","3","0","0","28","28","4","14.29%","1","3","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","3","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-21-2025","Instagram","devilsreserve","1,964","3","4","1","1","3","775,460","160","8","0%","7","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","2",""
"11-21-2025","TikTok","'@devilsreserve","23","0","","1","1","0","295","295","18","6.1%","18","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-22-2025","Instagram","devilsreserve","1,965","1","1","0","0","2","775,004","17,534","30","0%","25","0","3","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"11-22-2025","TikTok","'@devilsreserve","23","0","","0","0","0","15","15","1","6.67%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-23-2025","Instagram","devilsreserve","1,965","0","7","0","0","4","738,425","3,221","6","0%","5","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"11-23-2025","TikTok","'@devilsreserve","23","0","","0","0","0","36","36","1","2.78%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-24-2025","Instagram","devilsreserve","1,967","2","2","0","0","3","699,391","257","11","0%","9","0","0","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","1",""
"11-24-2025","TikTok","'@devilsreserve","24","1","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-25-2025","Instagram","devilsreserve","1,970","3","3","11","1","8","708,185","114","1","0%","1","0","0","","0","","","","","","","","","","","","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","1","0","0","2","","","","","7","1",""
"11-25-2025","TikTok","'@devilsreserve","24","0","","0","0","0","23","23","2","8.7%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-26-2025","Instagram","devilsreserve","1,971","1","1","2","1","4","648,646","179","23","0%","17","4","2","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","1","1",""
"11-26-2025","TikTok","'@devilsreserve","24","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-27-2025","Instagram","devilsreserve","1,970","-1","4","0","0","0","677,322","108","1","0%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"11-27-2025","TikTok","'@devilsreserve","24","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-28-2025","Instagram","devilsreserve","1,972","2","2","1","1","1","593,745","105","1","0%","0","0","0","","1","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"11-28-2025","TikTok","'@devilsreserve","24","0","","1","1","0","108","108","4","3.7%","4","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-29-2025","Instagram","devilsreserve","1,973","1","1","0","0","3","661,280","506","19","0%","15","0","3","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"11-29-2025","TikTok","'@devilsreserve","24","0","","0","0","0","65","65","2","3.08%","1","0","1","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-30-2025","Instagram","devilsreserve","1,974","1","2","0","0","2","577,913","368","7","0%","6","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"11-30-2025","TikTok","'@devilsreserve","24","0","","0","0","0","26","26","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-01-2025","Instagram","devilsreserve","1,975","1","1","2","2","0","594","146","7","1.18%","6","0","1","","0","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"12-01-2025","TikTok","'@devilsreserve","24","0","","0","0","0","8","8","1","12.5%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-02-2025","Instagram","devilsreserve","1,970","-5","3","0","0","5","579","146","9","1.55%","8","0","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"12-02-2025","TikTok","'@devilsreserve","24","0","","0","0","0","16","16","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-03-2025","Instagram","devilsreserve","1,970","0","0","4","2","3","628","91","26","4.14%","2","0","23","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","2","1",""
"12-03-2025","TikTok","'@devilsreserve","24","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"12-04-2025","Instagram","devilsreserve","1,969","-1","0","1","1","4","577","184","13","2.25%","10","2","0","","1","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","3","0","1","0","","","","","0","0",""
